PostId,Body
45746878,"Yes, a substring is what you need.Fortunately, String provides a substring function.https://www.arduino.cc/en/Reference/StringSubstringYou code could look a bit like this:"
46465908,"While the question why the data comes corrupted still remains, here is a workaround I managed to achieve:Here's the code:Theoretically, it may produce false positives or negatives but in practice, it just works."
46632750,"This solution is efficient in the case that there are not many exclusions during the lifetime, once the exclusion function is quadratic.There is a struct called RandomArray that holds a pointer to and array with size N. N is the desired size of the sequence. The time and space complexity is linear O(N) for the create function.When an event happens it shall call the function excludeValue, with a time complexity of O(N) and space complexity of 1.If it is desired to exclude a bunch of values, the function excludeValues (pay attention to s at the end) shall be called. In this case the complexity is O(N x K) and the space complexity is 1. K is the amount of values that shall be excluded."
47358047,The constructor gets called before the serial interface is initialized.You need to have a begin method that is then called inside setup().Client.hClient.cppYour program:
47475409,You need to make the DHT object part of the AM_2301 class and then initialize it using member initializer list.AM_2301.hAM_2301.cpp
47514957,"## is the concatenationThe preprocessor expands the definition to the concatenation of lft, t, _ and rgt.For instancewould concatenate the tokens ABC, DEF, GHI and _ toEditSay you define TIMER_TO_USE_FOR_TONE to be timer 3, for instancethe result would be"
47719243,"Actually, I considered the question a little bit too broad. On the other hand, I couldn't resist to ""try out"".First, I want to criticize (a little bit) the question title. simple logic parser sounds for me like an interpreter of boolean expressions. However, I remember that my engineering colleagues are often talking about ""program logic"" (and I've not yet achieved that they get rid of this). Hence, my recommendation: If you (the questioner) are talking with computer scientists, use the term ""logic"" sensible (or they might look confused sometimes...)The sample code MD1,TP,RP5,TT,RP10 looks somehow familiar to me. A short google/wikipedia research cleared my mind: The Wikipedia article Numerical control is about CNC machines. Close to the end of the article, the programming is mentioned. (The German ""sibling"" article provides even more.) IMHO, the code really looks similar a bit but seems to be even simpler. (No offense – I consider it as good to keep things as simple as possible.)The program notation which seems to be intended is somehow like Reverse Polish notation. I wanted at least mention that term as googling for ""rpn interpreter"" throws a lot of sufficient hits including github sites. Actually, the description of the intended language is a little bit too short to decide certainly which existing S/W project could be appropriate. Having said this, I want to show what I got...I started first with a parser (as the questioner didn't dare to expose his). This is the code of mci1.cc:I compiled and tested with g++ and bash in Cygwin on Windows 10:Uploaded for life demo on ideone.I introduced the function tokenize() as part of an update. (I got the idea when I was tooth brushing and poring how to get rid of the ugly nested switches of the previous version.) Tokenizing is a common technique in parsing – however, the implementation is usually a little bit different.Thus, the parser seems to work. Not yet the next big thing but sufficient for the next step...To interprete the parsed commands, I started to make a resp. back-end – a set of classes which may store and execute the required operations.The parse() function of the first step became the compile() function where simple standard output was replaced by code building and nesting the operations. mci2.cc:Again, I compiled and tested with g++ and bash in Cygwin on Windows 10:Uploaded for life demo on ideone.The trick with the nesting is rather simple done in the compile() function:commands TP and TT are added to a temporary stack pOpsNestedfor command RP, all collected operations are added to the RP instance popping the pOpsNested stack (and thus reversing their order),
afterwards, the RP instance itself is pushed into pOpsNested stack insteadfinally the contents of buffer pOpsNested is added to sequence MD (as these are the top-level ops)."
47901638,Thanks to @Someprogrammerdude to help. I needed to declare the read function as static.SRF08.hSRF08.cpp
48137835,You need to qualify it with Stepper scope -and use enum class if possible -
48380857,Hope this would be helpful
48475418,"Boost is mostly header only, so, unless your platform lacks language level support, boost variant/any/type-erasure/containers should work for you out of the box ...Anyway, if you still want to write your own type-erasure solution, the idea is to incapsulate the 'generic' behaviour behind an abstract interface, and let the virtual dispatch mechanism invoke the actual, templated implementation, something like:more precisely, a truly type-erased solution would hide the unique_ptr layer behind some regular type (eg. see std::any, std::function<void()>, ...), anyway, I hope you got the basic idea ..."
48549454,"It may not be the most elegant solution, but the following is an option: define an EventArgs structure that can hold any kind of data, then do a cast in EventHandlers. Here's a snippet I just wrote (not a native speaker of CPP though):Inspired by Backbone events and the general Event Bus pattern."
48557412,"Here is my take. If I understand correctly, each observer knows what concrete observable is monitoring; the problem is that the observer only gets a base class pointer to the concrete observable and hence cannot access the full interface. Assuming you can use static_cast as previous answers have assumed, my idea is to create an additional class which will be responsible for casting the base class pointer to the concrete one, thus giving you access to the concrete interface. The code below uses different names than the ones in your post, but it illustrates the idea:As you can see, you do not need to cast every time you create a new observable; the wrapper class does this for you. One issue you may face is registering an observer to the wrong observable; in this case the static_cast would fail but you would get no compilation issues. One way around it is to have the observable expose a string that identifies it and have the observer check that string when it's registering itself. Hope it helps."
48566767,"My previous answer does not take into account that the same observer might me registered with different observables. I'll try to give a full solution here. The solution is very flexible and scalable but a bit hard to understand as it involves template meta programming (TMP). I'll start by outlining what the end result will look like and then move into the TMP stuff. Brace yourself, this is a LONG answer. Here we go:We first have, for the sake of the example, three observables, each with its own unique interface which we will want later to access from the observer.Notice that each observer exposes an id function returning a string which identifies it. Now, let's assume we want to create an observer which monitors the clock and the account. We could have something like this:I am using an unoderded_map so that the correct dispatcher_function will be called depending on the id of the observable. Confirm that this works:A nice thing about this implementation is that if you try to register the observer to a temperature_observable you will get a runtime exception (as the m_map will not contain the relevant temperature_observable id).This works fine but if you try now to adjust this observer so that it can monitor temperature_observables, things get messy. You either have to go edit the simple_observer_clock_account (which goes against the closed for modification, open for extension principle), or create a new observer as follows:This works but it is a hell of a lot repetitive for just adding one additional observable. You can also imagine what would happen if you wanted to create any combination (ie account + temperature observable, clock + temp observable, etc). It does not scale at all.The TMP solution essentially provides a way to do all the above automatically and re-using the overriden implementations as opposed to replicating them again and again. Here is how it works: We want to build a class hierarchy where the base class will expose a number of virtual notify_impl(T&) method, one for each T concrete observable type that we want to observe. This is achieved as follows:The combined_interface class inherits from each interface_unit and also allows us to register functions to the map, similarly to what we did earlier for the simple_observer_clock_account. Now we need to create a recursive hierarchy where at each step of the recursion we override notify_impl(T&) for each T we are interested in.At each step of the recursion, we register the dispatcher_function to our map. Finally, we create a class which will be used for our observers:Let's now create some observables. For simplicity, I assume that the observer has not data:Now we can easily create any observer we want, no matter what combinations we want to use:I can appreciate there is a lot to digest. Anyway, I hope it is helpful. If you want to understand in detail the TMP ideas above have a look at the Modern C++ design by Alexandrescu. One of the best I've read.Let me know if anything is not clear and I will edit the answer."
48603804,"You get this error because of this:This variables are double pointers, strtok returns a pointer to char, those
are not compatible types.Because strtok returns char_array + some_offset and char_array is a local
variable in setupWifi, you need to do a copy for each of them and return the
copy instead. You can do it with strdup.I encourage you to always check the return value of strdup, because it can
return NULL.1If your system does not have strdup, then you can write your own:One last thing: It looks really awkward, never seen declaring double pointer this way. Much
easier to read would beFotenotes1While the syntax is correct, I still consider this bad practice,
because you should always check the return values of functions that return
pointers. If they return NULL, you cannot access the memory. This adds a
little bit of more code, but your program will not die of segfaults and it can
recover from the errors.I'd also change your function to return 1 on success, 0 otherwise:"
48617982,"You must not call pthread_exit() in the cleanup functions, because pthread_exit() will also call the cleanup function registered for the thread.So, in your program, the cleanup function is called recursively and the threads never exit.About the kill from another terminal, the command kill -9 and the pid of the process should always work because SIGKILL can't be ignored nor caught.And in the signal handler function, you have to use async-signal-safe functions, printf() isn't async-signal-safe.Another way to wait for a signal in the main thread is to use sigwait() or sigwaitinfo() instead of pause(), like you did for SIGALARM in a thread. So it won't need to register a handler function, but it will need to block the signals to be caught in all threads.Exiting the threads task2() and task3() with a flag seems to be complex, because the main thread have to send SIGALRM to task2 in order to wake it up, and also signal the condition in order to wake up task3.I modified your code to try to use a flag, but i may have missed an eventual problem because synchronizing threads may be complex.In the case of your program, I haven't enough knwoledge to say if it is better to use pthread_cancel() and pthread_testcancel(), or to use flags. However, pthread_cancel() seems to be able to cancel without synchronization problems, threads that are waiting for signals or for a condition.Using a flag, for task3, there could be the following problem:In this case, thread task3 won't exit, because it wasn't waiting when the condition was signaled. I'am not sure, but this problem is maybe avoided by protecting the flag with the same mutex we use for the condition. Because when the flag will be set and the condition signaled, task3 will be waiting for the condition or doing work out of the critical section.I don't know if there may be a problem for task2, for example if the signal is lost due to an internal problem, but normally, the signal will be pending.Here is the code of my test. I placed 1 as argument for the function pthread_cleanup_pop(), to make the threads execute the cleanup functions."
48848599,"There are a number of problems with your code, some of which I have commented here. I encourage you to read up on some literature to familiarize yourself with the C language. As writing C code without much experience can be frustrating especially if you're not even sure with what your doing to begin with. And there are some ways to get this code to run faster if you want to create some of your own optimizations, as the scrollLeft code that I wrote doesn't take into account that the array only has one '0' and all other elements are ' '."
49121546,"The algorithm would look like this. This example only print the tokens, but you should be able to modify it to handle the keys, the values and the exception cases.As for data types, you can use methods of the ctype.h header file (link). For example, you can verify if a string is a number by iterating through all characters of the string and verifying that all chars are numbers (the isnumber() method)."
49191686,"Your problem starts at this point:It looks like, that your method needs to get a function which can be called without any object, so that you have to use a static function.But a static function, defined in a class, can not access data members from an object! Simply there is no object involved while calling a static function from a class.If you do not want to make your variable also static, which will end up in making everything static, and has the effect that you can not longer use multiple instances of your class you need a way to bind a object and a method to your callback.I have no idea how your startupTimer.setTimeout is defined. But if it simply takes a pointer to a callable object, it can be made as this:And the endInit method must be NOT static anymore.If your timer interface did not providing adding some user data to the callback, you have no chance to set the object data to the callback. Such an interface for a timer object is nearly useless. This makes it impossible to use any kind of OOP. So there is only a chance to make a list of static/ global scope helper functions. THIS IS VERY BAD DESIGNHere a very bad work around:The idea is to keep multiple runtime objects ( like your ESC objects ) into a list which is generated in compile time. So here a template provides the second parameter which is an index to the instance you want to call.
Because the template provides a static callback method ( forwarder ), it can be used to be used itself as callback to bad designed interfaces. As said: This is a very bad idea. Better use a full featured Timer lib!"
49226416,"I think that the code has some the memory problems. The node's address(pointer) is duplicated (double free problem). If you want to copy the structure, it needs new memory allocation and readdressing of the nodes for linked list.output is this"
49281947,"You need to only call wiringPiI2CSetup() once in the process.  One way this can be achieved by using a static variable for xio so that it will retain the value between calls:Another way would be to call wiringPiI2CSetup() each time you enter the routune, but then to close it between each call:"
49535098,"here is the answer to my question:the input: $./a.out 3
the output:"
50179256,"Unless there is a pressing need for you to use a union, don't use it. Simplify your class to:If there is a need to get the full byte, you can use:"
50203140,"Years ago when I was working on a C++ project happened to me too. Defining classes solved the problem.You can see my example files here:https://github.com/tkduman/project-x/blob/master/monster.hhttps://github.com/tkduman/project-x/blob/master/player.hThey have class monster; and class player; in each other, otherwise it won't work.Try to update your files as:CDFrame.h file:CDScreen.h file:"
50203306,"The problem is that C++ is declare before use, so any type must be declared before it can be used. (Where ""before"" means ""above in the source text"".) For types with circular dependencies, that means that the types need to be declared before they can be defined. That is done with a forward declaration, which simply introduces the name, without defining the type. In this case, such a declaration would be class CDScreen;.(Note that after a forward declaration, you can use pointers to the type, but not actual objects of the type as it is not yet defined.)As opposed to Java, C++ does not require you to place each class in a separate file. In fact, it is often preferable to put a group of classes that belong/operate together in a single header file.In particular in cases like yours with circular dependencies, putting each class in a separate header file/compilation unit can turn quite brittle. For instance, the order in which the user includes the header files can matter, leading to seemingly random compilation errors.In your case, I would argue that the best option is to put the classes in the same file, and add forward declarations at the top."
50218649,With respect to Arduino version 1.8.5First Refer HardwareSerial.h and you will see following lines:Then Refer HardwareSerial0.cpp. You will see following code:
50279664,"Just to add onto the list of possible solutions. 
I use the following function:"
50504426,The definition for sprintf is  So if you want to convert your number into a string (and that is what sprintf does) you have to give it an array of char where to put the string:That should solve your compile error.The second problem is you dec_to_bin function. The return values does not matches the value you are returning.
51023233,"The problem is your label declaration. You create a local variable label wich is destroyed at the end of the EDLController constructor.
You can confirm that by inheriting QLabel like this :The ""LABEL DELETED"" message will be logged when the QDialog is instanced. 
And, of course, you cannot display a deleted widget.The correct code is the following :The label will be destoyed when the parent item (your dialog) will be destroyed."
51088121,"It's not about what's happening inside the loop, but what's happening outside.The C++ compiler that comes bundled with Arduino is pretty smart. It figures out whether it is possible to reach an instruction or not. If a large declared variable is only referenced in a part of the code which will never be reached, it does not calculate the memory required for that variable while calculating dynamic memory.A simple test case would be the following. Now depending on which of the following combination are declared, the dynamic memory changes in the following manner.WHILE_COMPARE is defined, USE_TEST2 is defined, the DM shoots to 402 bytesWHILE_COMPARE is not defined, USE_TEST2 is defined, the DM is 209 bytesWHILE_COMPARE is defined, USE_TEST2 is  not defined, the DM is 209 bytesWHILE_COMPARE is not defined, USE_TEST2 is not defined, the DM is 209 bytesI hope this helps."
51331639,"EthernetServer ArduinoTcpServer(uint16_t); declares a member function named ArduinoTcpServer.  To declare a member variable, omit the parameter type and parentheses.  Also add a constructor to initialize the member variable, e.g. :"
51371901,"The fold expression based or recursive template solution is superior. But, if you wanted a preprocessor solution, you can see if your compiler provides the inclusion depth as a predefined macro. For example, GCC provides __INCLUDE_LEVEL__ (and MSVC provides __COUNTER__). You can then use recursive inclusion up to a limit to generate your template function calls.This technique is limited to the nested inclusion limits of your compiler."
51408145,Solution by OP.
51425069,"I ended up following the advice of VTT, and creating my own array wrapper.I'd love to hear some feedback if there are things that I have to look out for, or possible bugs, etc."
51611129,"Get some inspiration from this code. This is very generic canonical serial programming using C.NOTE: Canonical input processing can also handle the erase, delete word, and reprint characters, translate CR to NL, etc..I suggest you to read this article in order to know more about the serial programming settings, different mode. HowTo serial programming."
51640003,I ended up using a very different method to get it working by using char arrays and not relying on timing. So far it has worked perfectly. I was using this to get my arduino to work as a temp monitor.How it communicates the temperaturesPC > OpenHardwaremonitor > WMI > Batch Script (shown below) > COM Port > Arduino > LCDThis was the only way that I could get cpu temps correctly because it's so oldBatch code:Arduino code:
51823413,"I found the problem, what is url.c_str() doing?change this toExample : Curl program that download the text file.Offcourse you need to add this neccessary header file here."
51887950,"This is a very simple problem, like all simple problems no need for external libraries for serializing etc. Like @Galik  said above your problem is how to send a string from client to server. Additionally for your case you need a JSON parser on the server (any C or C++ parser from the JSON page will do, I use gason because it's fast and simple). In TCP/IP socket programming you have to make the other part know how many bytes (characters in your case) to read.I faced a similar case: send JSON over the web.
here's the example, a JSON ""message""https://github.com/pedro-vicente/lib_netsockets/blob/master/examples/json_message.ccin this case, the size of the message has this header formatwhere ""json_string"" is the JSON text, ""nbr_bytes"" is the number of characters ""json_string"" has and ""#"" is a separator character.how does the server parse this?
By reading 1 character at a time until the ""#"" separator is found, then converting that string into a number;
then make the socket API read ""nbr_bytes"" characters and exitexamplein this case ""json_txt"" has 100 charactershere's the code for the parser"
52106681,One way is to include time.h header and use difftime function. It will be implemented to check if the elaspsed time reaches the set time.example:
52224684,I found a code to execute using bcm2835.
52261636,"Caleb helped me very much. It's not really worked what i wanted, but i found another post on ubuntuforums.org (Keywords have been: c pid_t fork kill exec). And that was a really good answer. So Thanks to your help Caleb. It should be an vote up, but my rep isn't high enough. So sorry. But it said it has been recorded.So heres the link to the post: https://ubuntuforums.org/showthread.php?t=675734And here is the Code:I hope any other people with also this problem, could solve it with my question and answer.But a big thanks to Caleb."
52560467,"If you think about it, there are 256 possible combinations, but you're only interested in 8 fans, so all that you need to check is 8 bits:You need the 8-i part as your bit order is in reverse (fan1 as the leftmost bit) with the value order (MSB is the leftmost bit)."
52789041,"problem solved, just need to add a const before the type of the parameter as follows:"
52856558,"You could add a parameter to the call back, as mentioned in the other answer. Another option is to eliminate the callbacks altogether and use OOP design. Create a wrapper class around an int, with virtual functions for get and set.For the i2c parameters, you can extend this classTo use it you could do something like:I know Arduinos are very limited on resources, so I would be interested to see how this code performs on the device. "
52963674,"Yes, it is possible to put the classes in the main file and use the classes. 
You must initialize the classes before using them in void loop(), else the class won't be recognised. For example:Personally I think it is a better habit to put classes in separate .h and .cpp files for readability. "
52990743,I have updated your code and is working fine now kindly take a look.This works as follows:
53121168,"Your existing solution can be extended to handle multiple photo-diodes simply by using an array of DiodeResult instances:Or perhaps more ""Arduino-like"":However it relies on the photo-diode state remaining active for at least as long as it takes to iterate all ten sensors.  This may be the case, but it highly dependent on your application and possibly the implementation of readDiode().  It may be necessary if polling is not fast enough to use interrupts.Moreover the solution could arguably be improved by a little OOP:It looks a little long winded, but not how simple the individual elements are, and the cMonoStable class can be applied to other sensor types with similar characteristics, just be implementing a super-class with a different update() implementation."
53123121,"As @Lightness Races in Orbit mentioned in the comments. You can declare pointer to a Foo in global context and in the setUp function you can initialize in the global pointer with new'd object of Foo.Using struct doesn't make it Bar immutable. In C++, structure is equivalent to a class just with an exception of default access specifier being public. One way to make Bar immutable is to make members private and make sure only the constructor can modify it. Following example gives one such example with immutable Bar as member of Foo class. I hope you find it useful."
53226584,"Since the Arduino IDE by default doesn't seem to include <functional.h>, I wasn't able to use the answer using std::function<void()>. However, after some experimenting I realized there was an easier way, which also has the benefit of being able to model the listener.The listener class simply contains function pointers to each listener callback function, and a constructor that takes an argument for each callback. Then it's very convenient to just create a new instance of the listener class and pass each callback as a lambda.Not sure if there are any drawbacks with this solution, but it works, is readable and is fit for use on Arduino."
53237093,"It seems like you want to have a h.264 stream from the camera.OpenCV is unbeatable when you want to do some processing on the camera frames, but I would not necessarily use it for a task requiring to get H.264, since the Pi has a hardware h.264 encoder and I am not sure that gets used in your case.For getting a h.264 output to a file, or to stream it somewhere, you can either use the standard raspivid application and pipe its output where you want, or if you need more control, you can take it's source code and modify it.I got lazy and did the former. The code below streams the H.264 stream to a TCP socket.
If there is congestion (i.e. the data can't be written to the socket fast enough, the code will close the socket, after which my client re-connects). The approach may not be extremely elegant, but I have been using this for a while and it seems to work OK."
53585255,"i missed an unsigned byte in do_undelta7
so now it's decoding well
c#"
53613013,"As others have said, a pointer to a local variable becomes invalid as soon as the local variable goes out of scope, so it shouldn't be returned. You can instead create a ByteArray object that you can return-by-value from your functions. Example using ArduinoSTL:   "
53728861,"Yes, there are things wrong with it.serialOpen() returns -1 if the operation fails, with errno set to indicate the error.Make sure you include <stdlib.h>, <stdio.h>, <string.h>, <errno.h>, and <wiringSerial.h> at the beginning of your program, and open the serial port using e.g.write() may return a short count. You cannot just assume it sent everything successfully. I recommend you use a helper function, for examplewhich returns 0 for success, and nonzero for errors. You can use it thus:Don't do sleep(). At minimum, make sure you include <termios.h>, and doto ensure the kernel sends all serial data; it will return only after everything written thus far to fd (fd being open to a serial port or tty).Also, I recommend against using serialPutchar(), serialPuts(), serialPrintf(), and serialGetchar(), because they do not have any kind of error checking."
53939190,"So, I do figured this out. The following code is close to reality example which I was posting earlier.This code is just a small part of a project (main code). I found imposible / unnecessary to post whole project because there are lots of unnecessary stuffs that definitely will require a bunch of time to understand. Initially I thought there were a problem with a pointers, particularly in A::myPublicMethod, that creates *ptr, that then being transferred to A::privateMethod1 to store in vect1. I was wrong thinking there is a mistake while saving / transferring to vect1. Lately I didn't find any changes for vect1 in a main code. 
Vector vas created well, the problem was in method doPrint, particularly in if(name.length() > 0)... So again, I had to stick to the logic of main code without inventing an example which was a lil far from reality.In conclusion thanks to @paulmckenzie who indirectly gave me a reason to stop thinking in pointers. It would help me a lot if someone just confirmed that following my first example, pointers are logically correct.Cheers,"
54066668,Pass directly functor to your class:With usage:
54158227,"While I realize you say you want a global object shared between a library and your private libraries, I am going to assert that is not the best design pattern as it is brittle and error-prone (as you are experiencing). A better approach is to pass the SysLog object you create in your main code as an argument to any method that needs it. The reason this is better is because you are explicitly declaring then what methods can and should use the Syslog object.However, if you really must have a global variable, the second best pattern is to use a accessor class that looks something like this:SysLogHelper.hSysLogHelper.cppThen anywhere in your code you want to use the SysLog object, simply include the SysLogHelper.h header, and use your SysLog instance by calling the static method, something like this:Feel free to rename things to your preference. Also, with some creativity, you can have more than one SysLog object in this accessor class, each configured differently."
54167315,You can write this LinkedList template class and simply call it wherever you want :Use this class as follow:
54206070,I solved it by adding a virtual method that is overridden in every class that needs the Type-identification. For ease of coding I defined the code that should be repeated in every class in a single #define.Any suggestions for improvement are welcomeThe output of this is:
54225237,"Q1) your version of atoi() is too simple, the standard version ignores leading whitespace characters and handles an optional sign before the number. atoi("" -123junk"") should evaluate to -123.Q2) atoi is a standard function defined with the prototype int atoi(const char *s); it returns an integer.Q3) There are a few mistakes in Code 2:Here is a modified version:Q4) the expression n = 10 * n + (s[i] - '0') is evaluated for each new digit found in the string. It is indeed slightly inefficient to multiply the current value by 10 as long as no non-zero digit has been encountered, but writing the function this way is simple.To avoid these useless multiplications, here is an alternative:But this function is more cumbersome and might actually be less efficient that the simple version. Try and benchmark both on your system.For completeness, here is a full portable version using ctype.h> that handles optional initial whitespace, and an optional sign. It also handles overflow with defined behavior, although the standard version of atoi() is not required to do so."
54273915,"I did a test and found out exactely what is happening here.It is the issue with strtok, and also the fact that you are giving character arrays to all these string functions without space for a string dilimiter, ie '0'.This is the test functio which I wrote on a computer to test stuff outThen I copied all of your arduino code over to my computer commented out all serial commands, added the stdio header, and used the above funcition at several locations.This is the output I gotBased on this data this is my conclusion.The strtok funciton modifies the original string and replaces the search caracter with a null, then copies over the string to a new index and gives the index back.strcpy is not doing anything to your code, you have written the buffer values in such a manner that it seems like strcpy is doing nasty things, but it is just doing what it is supposed to do. copying strings till it finds a null. In most cases it would screw things alot for you but not in this specific case.As can be seen in the results, gva_testDate amd gva_testTime have a pointer difference of 6, as such when gva_testTime gets populated, if you use gva_testDate as a string, the null is seen only at the end of 12 characters.Also lva_testDate is supposed to be a buffer for you, you need to give it a value to start with or it becomes a null buffer and might end up modifying differt things based on what the code is compiled to.To solve the issue, I initialised all your variables as so, the output is printed below that.outputI hope this helps."
54289245,"First of all you are reading the value of the pin into level then in the while loop you are re-reading it: why is that? Can't you do something like:?Also don't you want to reassign the btn2_t0 = t1; even when the time was smaller than 700 ms? Like:The behaviour depends on how you built your electronic circuit: is the button-press suppose to make the pin high or low? Be sure about the behaviour is the one you are expecting by either connecting a led and a resistor or using a Voltmeter.However since your Python code worked I am assuming the electronic is correct and your algorithm too.Be sure of course you are pressing the button long enough. Add some prints to your code to understand which branches it is executing because when there is electronic involved it is difficult to understand only by the code. While waiting for news from you, in my opinion is better to do the following: define the callback as: INT_EDGE_BOTH so that it got called when the bottom is pressed and when the button is released. You can keep the time elapsed with a static variable."
54312099,Here is a partial example of a uint24_t that you might port to your tools (I don't know the 'current' arduino's tool set)Typical output:
54556420,"Functions of different arity may be abstracted with a generic signature (think about main). Instead of each giving each their own unique arguments, you simply supply them all with:This is how your operating system treats all programs it runs anyways. I've given a very basic example below which you can inspect. "
54595238,"At first, as denoted in comments, type punning is undefined behaviour in C++. So you should only ever read the union member you last assigned a value to. Second problem is that the order in which bit fields are filled is implementation defined (some compilers might place the first member at MSB of the underlying type, most would prefer the LSB, though).To get around any of these problems, I'd do the work you try to get simplified with bitfields manually:You'll notice that I set up the 32 bits as 0xuurrggbb (u: unused); if you prefer or need a different order, then adjust the bit shifts appropriately in above functions. You might even consider using the so far unused byte for the alpha channel..."
54752633,"I had a look onto the example linked in OP's question.The relevant part isThereby WiFiEvent is a free function which is defined above:The OP wants to refactor this event handler into his class ApiClient:The essential difference is that WiFiEvent() becomes a member function due to this, and OP got the reported errorOut of curiosity, I digged a bit in the github project and finally found the declaration of WiFiClass::onEvent() – it's inherited from class WiFiGenericClass:Thus, there are actually three declarations of onEvent() with two parameters, thereby the 2nd parameter of each has a default argument. (Hence, the call WiFi.onEvent(WiFiEvent); with only one argument in the example was OK.)To puzzle this out completely, I looked for WiFiEventCb, WiFiEventFuncCb, and WiFiEventSysCb and found them in the same header file above of class WiFiGenericClass:This is what the three typedefs mean:Obviously, the example used the 2nd onEvent() as it is the only one accepting functions with two parameters.Support of std::function is very nice, because it accepts anything callable with matching signature:So, to make the ApiClient::WiFiEvent() compatible, there are two options:The first option restricts the usability of ApiClient::WiFiEvent() as static member functions are called without an instance of the resp. class. The drawback – there is no instance in the member function available (i.e. explicit or implicit access to this prohibited) which may or may not be acceptable.The second option can be achieved easily by using a lambda as adapter. For this, the event handler registration in ApiClient::ApiClient() has to be changed:This effectively registers a functor with the accepted signature which captures this of ApiClient so that a valid call of member function with instance can be done. The return type of lambda is implicitly declared to void because there is no return in the body of the lambda.Finally, I'd like to mention that capturing in lambdas is something which has to be done carefully. If wifi outlives this (i.e. the instance of ApiClient) then it may call ApiClient::WiFiEvent() without a valid this-pointer.To make it ""bullet-proof"", the destructor of ApiClient could call removeEvent() using the wifi_event_id_t which is returned by onEvent(). (This should be stored in ApiClient for this purpose.)"
55009808,"Issue is from constructor of Led class. Constructor is trying to initialize default i2cController controller; field. Constructor is also looking for default i2cController constructor without parameters, which is not defined. If you need a reference make it like the following. If you need a copy"
55400788,"I discarded  Serial.parseInt() function, removed the switch statments and followed  @Arno Bozo advise on serial listening while following this tutorial on http://forum.arduino.cc/index.php?topic=396450.0
I came up with what I want and here is the code In Summary the code works like this1.In serial monitor send this <1,123> : 1 = the trigger point for the switch statement ; 123 = PWM value."
55474761,"A timer can be initiated using the Teensy system using its overflows and interrupts. The below code will set up and initiate a timer which will count up in. A struct is used to initiate a boolean value (among other possible things within the program) which can be used to control whether or not the overflow of the timer counts, effectively pausing the timer.A function to draw a stringBelow is a formatting function using the above function to draw a string, the formatting function is used to get the mm:ss layoutWith the formatting sorted, a struct should be created to initiate the values requiredto operate the timer, and the timer initiatedBelow is the hidden part of the timer, this is the heart, it creates the values which are the basis of this entire question, it is very important, and it will not work unless TCCR1A, TCCR1B, TIMSK1 and sei() are initiated beforehand, the values can vary from 0, 2, 1 respectively, however, the values used in the below timer must be adjusted accordingly using a bit chartFinally, the code that works with the above timer to produce an output in mm:ss format is simple due to the timer above doing all the work, all that remains is the formatting. time passed calls the previously created function, which is the total passed time frame, min and sec are then found using division and modulo, and formatted using the previously made formatting functionA pause can be created by using similarIf the program is correctly created, the timer should retroactively update itself!
Hope it helps!Relevant includes, not all includes may be used."
55563092,"""You have the problem because you tried to define DHT dht(1, DHT22); multiple time.Try this: 
 your .h file should look likeand .cpp"
55563201,"The answer is in one of the links you posted. The comments explain how to initialize objects in a constructor. When you pass a member constructor, you want to use initializer list.The header should look something like this.And here is the implementation. Look how dht is initialized."
55740265,"Well, I think your best bet is to go with for loop to search for studentName. Depending on what C++ revision you are using:or if you are constrained to pre-C++11:The rest is very similar.BTW.: You can change:to:"
55837280,"There was a point in Linux 2.something where nanosleep had a specific behavior for processes scheduled under a real-time policy like SCHED_FIFO or SCHED_RR where it would busy-wait when the specified sleep was below the minimum clock resolution or granularity, but it was removed. (Try man nanosleep, I believe this behavior is mentioned there).I had a need to have a more precise sleep interval so I wrote my own version to call in those special cases. On the target machine I was able to get < 10 µs delays with only occasional blips (see the comment in the code).Just remember that for non-real-time scheduling policies, if your application tries to sleep for less than the minimum clock resolution, it may still be preempted.Here is a little test program that I wrote to test this, the busy loop calls clock_gettime() so it knows when it's time to wake:"
56085530,"I'd like to suggest that your current solution is fine. You have a device that needs to know a value that's store in a remote database. As far as the device is concerned, the value could change at any time, and the device needs to update its own state when the remote value changes.Having it act as a Host that receives connections or notifications of any kind from the remote server would probably be problematic. You mentioned that you'd have to set up port-forwarding. You'd also be adding the security concerns of a Host server to this device, and you'd need to worry about maintaining a consistent IP address (or something).The ideal solution will depend on what you're trying to accomplish. Why don't you want to poll the server every five seconds?Of course the actual question you asked was how [to] postpone the HTTP GET response until the moment that the user changes the device status with a button click?Postponing the response is hardly a normal thing to do, and you're going to run into all kinds of problems with timeouts, which I'm not going to address here (for brevity), and it'll be a struggle to get your system to do anything else at the same time, but it can be done:client device:host serverAnd we could take this even farther (make it even worse) by pushing our while loop down into the MySQL, but that would require learning the details of MySQL Stored Procedures, and no amount of internet points is worth that."
