PostId,Body
49261,"Not quite the question that was asked but part of the problem.This is a simple introduction to pointers.&x get the address of x*y dereferences the pointer y, which means it 'turns it back to a variable' (this is simplistic view which isn't really true, but will do for now). 
So you could, if you wanted (which you wouldn't) do this *&z which would be the same as doing z.Basically think of & and * as a pair of complimentary operators like - and + or * and /.  (They aren't operators, but to start with it might help).The next problem is when you do thisAll function parameters in C/C++ are passed by value by default.  This means the function gets a copy of them not the actual value.  So if you had:If you pass by reference then you will see 99 printed, to pass by reference you can do it one of two ways.FunctionTwo only works with C++ (It will work with an Arduino).FunctionThree might cause a segmentation error if NULL is passed in and the function writes to it.If it helps in my opinion pointers was one of the hardest concepts to grasp in classic C/C++ so don't worry if you don't understand it just have a play with it and see what you can do.Calling MethodsAs for *object.&method() I've never come across that one, but that doesn't mean it doesn't exist. :)"
49293,"Use state change detection and hysteresis for counting pulses in an analog signal.This sketch basically applies a software Schmitt trigger to the analog input signal, and increments the counter on each falling edge. (Rising edge of light intensity, because your LDR configuration inverts the signal.)
The red waveform is the analog input from the LDR. The gray rectangular wave is the state (and the state of the LED). The counter is incremented at each black, vertical dashed line."
49302,"Here is a solution:The count variable controls when to blink and how many times. While it's zero, no blinking.When not blinking, it keeps comparing actual time with the last time it blinked. When the time exceed 20s, it puts count to five, and in the next loop, the blinking start.Variables are declared static so they keep their values between loop executions."
49319,"I got it working by initializing and  deleting the pointer to the GPS and GSM object. Initialization and freeing of the objects are made in the loop function. I initialize the GPS, run it in a loop for sometime, destroy it and initialize the GSM and same procedure as GPS.Though I don't know if it'll have any effects but its working perfectly"
49320,"From what I understand, you want to read two ADC channels
simultaneously. First, you have to understand that you cannot read them
exactly at the same time, as you have a single ADC. What you can do,
however, is read them one after the other: you read the V channel, then
the I channel, then the V channel again, etc. This means you will have
to change the multiplexer setting (the ADMUX register) in between the
readings. The most convenient place to do this is within the ADC ISR,
the logic of which becomes:Example code (not tested):Note that this example assumes you do the readings in the (V, I) order.
Thus, within setup(), you have to initialize the multiplexer for the V
channel, as in"
49691,"It would seem you managed to solve your problem with
Serial.parseFloat(). This is probably the easiest solution, but it has
one serious drawback: it is a blocking function. Which means, during
all the time needed by the serial port to transfer the number, your
Arduino does nothing but wait for the incoming characters. This is an
issue if your program has other task to do like, e.g., manage a PID
regulation.I suggest you consider reading the serial port in a non blocking
fashion instead. This should make your PID happier, as it won't feel
neglected while you read the incoming data. Look Alterno's answer is a
good example of a non-blocking function that combines reading and
parsing. However, I would like to point out that you do not need to
implement your own number parser if you don't want to. A very common
pattern is to instead store the incoming characters in a buffer and,
when you see the character chosen as a terminator (e.g. ASCII LF), you
parse the buffer at once using either strtod() or atof(). For
example:"
50135,"The fillRoundRect function format is (initial_Xpoint,initial_Ypoint,length,width,corner_radius,color)Therefore, you already have the information about the location of the button itself. Next, check if the x and y value is within the button area."
50682,"randomSeed(analogRead(x)) will only produce 255 sequences of numbers, which makes it trivial to try all combos and produce an oracle that can couple to your output stream, predicting all the output 100%. You are on the right track however, it's just a numbers game, and you need a LOT more of them. For example, taking 100 analog reads from 4 ADCs, summing them all, and feeding that to randomSeed would  be much better. For max security, you need both unpredictable input and non-deterministic mixing. I'm not a cryptographer, but I've spent thousands of hours researching and building hardware and software random generators, so let me share some of what I've learned:Unpredictable Input:Potentially Unpredictable Input:External Unpredictable Input:collecting 
The last thing you want to do is spit out entropy as is comes along. It's easier to guess a coin flip than a bucket of coins. Summing is good. unsigned long bank; then later bank+= thisSample; is good; it will roll-over. bank[32] is even better, read on. You want to collect at least 8 samples of input for each chunk of output, ideally much more.Guarding against poisoning
If heating the board causes a certain max clock jitter, that's an attack vector. Same with blasting RFI towards the analogRead() inputs. Another common attack simply unplugging the unit thus dumping all the accumulated entropy. You should not output numbers until you know it's safe to do so, even at the cost of speed.This is why you want to keep some entropy around long-term, using EEPROM, SD, etc. Look into the Fortuna PRNG, which uses 32 banks, each one updated half as often as the one before it. That makes it difficult to attack all 32 banks in a reasonable amount of time.Processing
Once you collect ""entropy"", you have to clean it up and divorce it from the input in a hard-to-reverse way. SHA/1/256 is good for this. You can use SHA1 (or even MD5 really) for speed since you don't have a plaintext vulnerability. To harvest, never use the full entopy bank, and ALWAYS ALWAYS add a ""salt"" to the output that's different each time to prevent identical outputs given no entropy bank changes: output = sha1( String(micros()) + String(bank[0]) + [...] ); The sha function both conceals inputs and whitens output, protecting against weak seeds, low accumulated ent, and other common issues.To use timer inputs, you need to make them indeterministic. This is a simple as delayMicroseconds(lastSample % 255); which pauses an unpredictable amount of time, making ""successive"" clock reads non-uniform in difference. Do that semi-regularly, like if(analogRead(A1)>200){...}, provided A1 is noisy or hooked to a dynamic input. Making each fork of your flow rather difficult to determine will prevent cryptoanalysis on decompiled/ripped output. Real security is when the attacker knows your whole system and is still helpless to overcome it.Lastly, check your work. Run your output through ENT.EXE (also available for nix/mac) and see if it's any good. Most important is the chi square distribution, which should usually be between 33% and 66%. If you get 1.43% or 99.999% or something edgy like that, more than one test in a row, your random is crap. You also want the entropy ENT reports as close to 8 bits per byte as possible, > 7.9 for sure.TLDR:
The simplest fool-proof way is to the uthe ESP8266's HWRNG. It's fast, uniform, and unpredictable. Run something like this on an ESP8266 running the Ardunio core, and use serial to talk to the AVR:** edithere is a bare-board HWRNG sketch I wrote a while back, operating as a not just a collector, but a whole CSPRNG spitting out of the serial port. It's built for a pro-mini but should be easily adaptable to other boards. You can use just floating analog pins, but it's better to add stuff to them, prefereably different things. Like microphones, LDRs, thermistors (trimmed to max spread around room temp), and even long wires. It does pretty well in ENT if you have even moderate noise.The sketch integrates several notions I've mentioned in my answer and follow-up comments: accumulating entropy, stretching by over-sampling less-than-ideal entropy (von neumann said it's cool), and hashing to uniformity. It forgoes entropy quality estimation in favor of ""gimme anything possibly dynamic"" and mixing using a cryptographic primitive."
51810,I got it working using the code below:
51936,So I finally succeeded to read a register value. I don't really know where was the problem. Here is the code if it can help someone (the scanner still does not work btw) :
52070,"Basically, you have written this code:Try something like this:and for the implementation od anyCardPresent refer to this discussion - if more consecutive calls of PICC_ReadCardSerial fail, you can consider this as card being removed"
52241,"There are too many String copies in your code. This is asking for
trouble, as it can lead to memory fragmentation and, ultimately, to
memory exhaustion. That's why I recommended in a comment to buffer the
data in plain byte arrays.However, it appears your Node.js script is going to do the buffering
anyway (that's what the Readline parser does). Thus there is no point
in buffering also on the Arduino, which has one million (or more) times
less memory than the computer running the Node.js code. If the Arduino
just outputs the bytes as it gets them, the program becomes very simple:Note that, upon receiving an “end of text”, the program terminates the
current line (by sending ""\r\n"") and immediately sends the preamble for
the next one (""BEGIN:""). On the receiving side, the readline parser will
take care of delivering only complete lines.If, for whatever reason, you do need to buffer inside the Arduino, then
remove the Serial.print(""BEGIN:""); line from setup() and change the
loop as follows:Note that the buffer is sized at half the RAM of your Uno. This is safe,
as it is a very simple program that uses very little dynamic memory
(stack only, no heap) and has no risk of fragmentation. Note also that
your original program stores both the raw data and the formatted hex
(which is 4 times larger) in memory at the same time, which means your
buffering would be limited to 1/5 of the available RAM."
52585,"As explained by goddland_16. Using Software Serial library will solve the issue. Code is given below. By Initializing other digital pin as communication pin, Interupption between Tx and Rx and to ESP8266 is seperated. Arduino UNO / Nano Code :ESP8266 Code :"
52689,"You could use chainable RGB drivers like these:They are based on the P9813 chip and can be used with the FastLED library.
You can find them on Aliexpress or eBay, if you search for ""STM32 rgb"".Wiring:Example code:"
52708,"The HttpClient object must be instantiated with a Client object which will handle the underlying connection. Source:Requires a networking hardware and a library that provides transport specific Client instance, such as: Refer to the following code:In the above example, it is done like Which means that for your code, you might want to pull out client as global object and instantiate it as:You should also use the example code to see how to print the response after executing client.get():The example code is pretty much example what you want, you just have to give it a Adafruit_CC3000_Client as the Client.Full code:"
52925,"Majenko’s answer is spot on: you just have to count the sentences you
read and repeat one every ten sentences. And you don't need two copies
of the sentence you are reading: one is enough. But I would add that you
don't even need a single copy: you can just echo back the characters you
read, without ever storing them, until you hit a '*':As a side note, if your program doesn't read input from the computer,
and if it doesn't send anything to the transducer, then you may consider
getting rid of SoftwareSerial and using only the hardware serial port:Yes, it is perfectly fine to use the receiver and the transmitter for
different links. The only caveat is that you will have to use the same
port configuration on both sides: if the transducer talks at
9600 bps, then the whole port will have to run at 9600 bps."
5357,"It does seem possible, check out this thread on Arduino forums, where cpixip worked directly with the NRF24 SPI interface to accomplish that.Here is the code he published, in case the link won't be available:The pinout seems to match the NRF24 library pinout.
Please note that it seems this project does not implement the WiFi stack, but only check a high enough signal ( > -64dBm) for a given channel. In order to create a WiFi hotspot, implementing the 802.11 stack is inevitable, and it seems like the Arduino core chip (atmega328) is not suitable for implementing it using software and bit-banging, so a dedicated hardware will be necessary. "
54093,Here's the correct codes. 
54686,"Answering this question based on the help from above. It works with this code. Thank you all for the help. The clock does not reply the newly set time instantly, but after a few seconds."
55045,"If you can configure the PWM to run at 111 Hz (I don't know how
this is done on the Teensy), then “gating” it is as simple as turning
the PWM on and off at the desired frequency:"
55265,"Here is the user manual for the BH-MSD-2A Micro stepping driver.Page 5 shows the two tables giving the connections:You have already connected P2, and that leaves P1 remaining.The timing diagram below shows the state of the, PUL, DIR and ENA signals required.So, the ENA input can either be held high, by connecting to VCC or connected to a digital output pin of the Arduino, to provide  basic ON/OFF control.This thread, arduino uno with stepper motor, the OP is using a very similar controller to yours, except that theirs is the 6 A version (BH-MSD-6A). Their code, in the thread has a lot of unnecessary code, and apparently has a number of issues. A stripped down version, of the same code, is as follows:Note that while this should get you started, as the OP states in the thread there are issues with it, that will need fixing.(I have to go now to fix some Marlin firmware, but I'll come back to this answer later)"
55266,"This is not complete without sscanf.I took the sketch by @Juraj and declared seperate integers to be sure that every %d would match with an integer.Marcel Stör, there are now four good solutions. In my opinion they are equally good."
55516,"Updated 26-08-2018: added tx(false); at the end of send.  Without it, the TX pin could remain high, flooding the 433MHz band and making any other communication on it almost impossible!!!Although these are all pretty old posts, I've still been struggling to get VirtualWire or its successor RadioHead working on an Attiny85.  Typically the problem is that VirtualWire uses timer 0 and thereby breaks other stuff.Now, for RX you typically don't want to spend all your processing cycles waiting for bits to come in, so you want it to be interrupt-driven, but for TX you can often do without that ...  So, I did a bit of reverse-engineering of the VirtualWire TX code and implemented it as a simple send routine which can be used without needing a dedicated timer-interrupt.  Using the code below on Attiny85 and an Arduino Uno as receiver with the normal VirtualWire library and the same baudrate, works just great for me, so if someone else can benefit from it, then here it is (including some code to read out an ultrasonic distance sensor and driving some leds - up to the reader to strip out what he doesn't need):"
55765,"I was able to get the ESP8266 to read all DS2413 devices without errors as well as blink each LED connected to the DS2413, individually, down the chain.Here are animations of it working.

I owe all the credit to mortonkopf on Github. His sketch DS2413_button_array_test, was exactly what I needed to be able to read the addresses on all DS2413 devices connected and blink each LED. Here is a link to his OneWire_DS2413_array repo.https://github.com/mortonkopf/OneWire_DS2413_arrayHere is the code I am using to make this work.Here is a link to the Gist I created for this sketch.
https://gist.github.com/orbitrod/51eb10c1a88f5747dc79298030e4480c"
55894,"If you are confident with the device you connected to your Arduino Uno in terms of it has a reliable serial communication firmware running on it, You might need some buffering before relaying your commands;"
55910,"Ok, thanks for all your help, found the solution to make it stable.
I think I got thrown off by the fact the led = 144 did (magically) seem to work outside the loop but led == 144 didn't work at all.turns out i was counting the leds wrong (it's from 0-143 instead of 1-144) and that made all the other pieces fall into place.tnx"
56049,"The while() loop in setup() is what gets hung up. Instead of calling odb.init() until it returns true, just call it once just to get it initiated, then call/check in loop() and react accordingly:"
56109,"There could be few reasons but, firstly I would like to ask you to check if your write command is working at all. Try to disable reading mode and leave just write mode:Try above code and if it will not work change RF24_2MBPS to RF24_1MBPS and RF24_PA_MIN to RF24_PA_LOW on both modules (transmitter and receiver)"
56667,"i found another library ultrasonic solve my first problem(Ultrasonic.h: No such file or directory) but then have another error... it say(class Ultrasonic' has no member named 'Ranging')....
in this time i changed some of my code and now working goodmy code after solve"
56734,"Creating a few boolian variables could help with this.These new variables are set when the code is ran the first time. Therefore, no looping."
56805,"I need a code to pause arduino code until a button is pressed. I wrote a simple function to do this. This code assumes that you have a pulldown resistor, but you can easily modify it to work with a pullup resistor instead, if you feel the need:simulate this circuit – Schematic created using CircuitLabSee example code here!"
57562,"Since the frequency is so low, you can generate the signals in software.
That would not be as clean as timer-generated signals, but it will be
much easier. And probably clean enough for the intended purpose.In order to generate a tone, you have to repeatedly switch the pin
connected to the piezo. This is very similar to blinking an LED, only
somewhat faster. Blinking an LED is the very first thing you learn to do
with an Arduino, but you may notice that blinking two LEDs is a
little bit trickier. The problem – and the solution – is
discussed in the Arduino tutorial Blink Without Delay. Building on
that tutorial, here is an example program that generates two 100 Hz
signals in quadrature:If you compare this with the above mentioned tutorial, there are a
couple of differences worth noticing:There is a little trickery in the initialization of last_B_toggle,
which is an unsigned number initialized to a negative value. The
initialization is valid and works modulo 232. Using a small
positive value would have the ill effect of now - last_B_toggle
overflowing to a very large positive number on the first run of
loop(), putting last_B_toggle effectively in the distant past."
57798,"For anyone else who comes across the same problem, this worked for me: "
57867,"This is actually a lot harder than you might at first think.Your ""sound sensor"" is little more than a microphone and amplifier. It gives you an audio waveform - whereas what you are interested in is the peak power. An audio waveform goes both positive and negative:The ""peak"" of the waveform can both be positive (above the line) or negative (below the line).To get that peak you have to rapidly sample over a short period and find both the maximum and minimum values, and get the difference between them.  However, the Arduino can't see negative values on the ADC - so you only get the upper portion of the waveform, which is less than ideal.  Really you should add a DC offset to the output of the sound sensor to bring the signal up to the middle of the ADC range (adding a 10kΩ + 10kΩ voltage divider across the input pin to +5V/GND would do the job).If you don't add a DC offset then you can rapidly sample for a short period of time and work out the maximum value:Now to get the maximum over, say, a 10ms period, you can:However, if you add a DC offset it gets a little more tricky, but the results will be better:Now that you actually have your peak-peak value of your waveform over a short period you can use it to work out when the sound goes above a threshold and when it goes below, and how long it's been above that threshold.  The basic method is:The thing here is to know that you are looking for changes in the ""above the threshold"" state to start your timing.  A simple implementation may look like:Note: all code untested."
58256,there are nice functions inherited from Stream class
58283,"First of all you only need to include once. Including anything more than once is pointless and could be bad, if the header doesn't have include guards (yours do, but still it just makes the code harder to read).Let's take a look at the MQResistanceCalculation function, well... It's simply broken.I'm not sure what you expect to happen, but as soon as you reach a return statement that block of code stops and the result is returned, so basically that function executes the first return and then stops. You probably want to pass a sensor type and then use a switch to make it return for either the MQ5, MQ7, MQ8 or MQ135, because right now it only returns the MQ5 value.Then let's take a look at the MQCalibration function. So same thing as above applies, as long as you reach a return the function stops. Your MQCalibration function currently only does:And then the MQGetGasPercentage function can be re-written with switch statements to be way easier to read and understand. Oh and also that accuracy == 0 check is also pointless it has nothing in it.From reading this I see you've just copied code you don't understand and hoped it'll work, but as expected it didn't. And well copying code without atleast having an idea about what it does is stupid. So just read it, understand it and write it again, but by yourself. Your code has many pointless variable declarations and it just isn't well ""written""(or copy-pasted should I say).Also I've never worked with that sensor myself, so I was looking at the code aspect mostly, just so you know."
58314,"About the number 4294967295To my surprise, the sketch produces indeed the number 4294967295. That is not okay.
It turns out that the compiler knows the numbers and tries to do the math itself (instead of runtime).At runtime, the 50 / 0 results into a signed integer of -1.
When a byte is used, the 50 / 0 results into 255.
The result of that calculation is a variable with only 1's. That is 0xFFFF for a 16-bits variable. That results into 65535 for a unsigned integer and -1 for a signed integer and 255 for a unsigned byte.So far, that is okay. It makes sense.However, when the compiler tries to do the math itself with 50 / 0, it turns the result into a 32-bit variable of 0xFFFFFFFF. The compiler does not put the math into the binary result, but calls the Serial.println() directly with a 32-bit unsigned long of 0xFFFFFFFF, which is 4294967295.The reason is not the variable type of the variable 'result', but the division with 'p/x'. The compiler thinks it is better to make a 32-bit integer when the math is done with two 16-bit integers.I think that when the compiler optimizes, the result should be same as a runtime calculation.
There is an interesting discussion below this answer. @EdgarBonet calls the compiler behaviour weird but not a bug.Below is a test sketch that produces 4294967295 with Arduino 1.8.7 for an Arduino Uno:The code outputs normal results when 'x' or 'p' is calculated, for example the result from a function, or when one of the three variables is made volatile."
59972,"Not an answer, but I thought some of you may be interested in the C coding standards of some projects in the 1990s (based on the EDS standards, if I remember correctly).A summary of the rules is:An example program:Bit different to the way K&R wrote UNIX, and perhaps not too relevant to embedded? I'm not sure which I prefer, I guess both styles have their place depending on the makeup of a team :)"
60282,"Hi Lefteris the builder,
StackExchange is about questions and answers.
Arduino is about learning and fast prototyping.For guidance with your project, the forum at http://forum.arduino.cc/ is more appropriate.I suppose that a number of us have read the code that you use. We really do read code.
That code is not bad, but there are a few weak spots in that code:It seems that your hardware is working okay.It is hard to confirm that the code for the Holt-Winters algoritme is working.All this together is too confusing for us at the moment.I have changed my answer, the hardware seems to be working.Below is the changed sketch to test it without extra hardware.
I use the serial monitor. The sadw keys (followed by enter) are the cursor keys and the space bar (followed by enter) is select.@Lefteristhebuilder, you have selected that sketch, but the sketch might not handle problems very well.Anyone can write code for Arduino and put it online.
At least at Github it is possible that others can write an issue (as you did). The project at Github has 9 stars and the creator showed the project at the Arduino ""Project Hub"". That is all good, but I'm not very happy with the code itself."
60631,"If I correctly understand your question, then please try following code:"
60841,"Here is what i found for JPEG image file display on any TFT -i used JPEGDecoder library and instead of tft.pushColor , i used tft.drawPixel  method.For BMP , we need rgb values to render each pixel on TFT screen.But in case of JPG , first  we need to decode and create MCU tiles on TFT.
Then we paint those MCU tiles by color which we receive from JPEG stream decoder. 
Here *pImg is the pointer which hold the color information. 
As we increment *pImg++ array , each time we receive new color code of type uInt8_t type . Within MCU tiles , these color have to be injected . 
Each MCU tile is colored and drawn in the given sequence by considering where the border line of TFT screen is. It automatically create a JPEG image ."
60865,"You can’t print an array in that way.If you want to print an array of hexadecimal value (with two digits), you have to use sprintf function and change declaration of b array.The output produced is:7E001C900013A20041581CCBFFFEC17C000F0001000037464646000000E7
  7E001C900013A20041581CCBFFFEC17C000F0001000037464646000000E7
  7E001C900013A20041581CCBFFFEC17C000F0001000037464646000000E7 "
60892,Here is some ESP8266 example code to store and read strings from EEPROM data:
61130,"This is an overly broad question which borders ""write me the code"" - this isn't a coding service - and if anything belongs on StackOverflow since it regards processing.  That being said, this question would be flagging as overly broad there too. I'm providing an answer because I believe it may help others here as it speaks to some fundamental programming concepts.  This is not a perfect solution by any means, for example it doesn't take program size into account. See the end of the post for a sketch.There are two main problems you face:Modeling the input data means structuring your expected input in a meaningful way.  Looking at the input data provided, I see this formatNow think of each line as a packet of information.  In that sense, let's create some data structures that describe the data of the packet.  Given the basics above, let's model a Packet:OK, so that's a basic model of the input data.  How to process?  Always break down big problems to the smaller, manageable units to provide a solution.Now there's a huge number of possibilities to parse/interpret your data packets.  I am providing a bare bones, brute force approach that you may learn from, and hopefully improve upon.  For example I am not providing much in the way of array overruns which can crash a program.Here's the main processing function, which takes a string of input data (a line) and produces a Packet.  In all I am only going to provide for the Type 'G' and leave the rest to you.OK that's not a lot.  The logic isIt's important to breakdown these steps in smaller, manageable functions.  First, the code for getting the packet Type.So processType sets up the packet Type and adds information about whether to look for Unit information later.If processType() found a valid Type, the next step is to get the value based in that type with the function processValueGreat. Now, let's look at a way to get the value for a float:Finally if all went well, the code should look for the Unit if expected (based on the Type)Here's a GIST of an arduino sketch using the code above.Good luck, hope this helps.  In the future, pose questions regarding processing on StackOverflow."
61141,"Even though this is not elegant by any means, for now this is what I've came out with:Basically by using int a, the program decides the sequences of the name. Although it will not repeat the sequence after the 2nd input (ie 1st>2nd>1st>2nd), at least the sequence is not randomize anymore. Btw thanks for the tips @chrisl!"
61306,You have tried to define void midi() {...} inside the loop() function. But you cannot nest function definitions. Your definition (implementation) of midi() should be outside any other function.Like this:
61477,This is the code that worked for me:
61602,"Maybe for the second function you want something like this:This code is also avoiding the millis overflow issue if you run your board for a long time. Still, apart for a improved timing, there is no gain in using millis(), you still have to wait for millis to change, you might want to use a timer interrupt to do the job in background."
61804,have a look my example program below for you reference. 
61865,TX code Rx codeit is fully working now with both outputs on the same size
62238,"Ok, so I was able to do this. Here's the workaround.Let's say the GET response is a flat string containing large .json file with all the commas and curly brackets. The idea is to read it byte-by-byte and instead of storing it just find the key you need and extract its value.We want to find the field containing, say, ""97.5 FM"" from http://data.nba.net/data/10s/prod/v1/20190223/scoreboard.json (that's at the very end), skip 3 bytes (which is just "" | "") and then read and Serial.print 4 bytes (which is ""1280"")*. We would do something like this (of course make sure to connect to wifi and include <ESP8266HTTPClient.h>:where the getValue() function is defined as follows:You can call this getValue() whatever many times you like, but the strings you're looking for need to be only after each other, because the response to GET is read byte-by-byte just once.There is probably (i.e., most likely) a better way of doing this, but this approach works and it's pretty fast, so...* This, of course, is just an example, and you can overload this getValue() function definition to, say, read until it gets a curly bracket or whatever."
62338,"I have found why !!!1st: buf[8] instead buf[7] in declaration
2nd: reinit byte buf[8] before EC request part.So the code who works fine is:"
62458,"Since you are trying to distinguish tree different colours, I assume you are using SEN0147 in analog mode. That means the sensor output is between 0-5V. I do not believe that this will always be exactly a value of 894.I suggest to change your comparison check in a way not to check if values are identical but to check if values are in a certain range. (additionally to all the answers @RamblinRose already suggested)Here is a modification of the comparison loop of @RamblinRose with the change I propose. Check with different values of threshold, starting from high to lower values."
63116,"version using String (not recommended, but it makes simpler to understand the following C-string version)the version with C-string: "
63357,"Some guidelines for programming:Start each statement on a new lineUse brackets and align them.. so each pair of { and } is on the same column and align code with brackets to be indented 2, 3 or 4 spacesRemove superfluous bracketsAs you can see, you are having some superfluous/missing brackets. What you want is probably something like:Remove duplicate codeIn the if statement, you perform twice the same code (both you send an analogWrite with the same value, so the code (from the for loops can be reduced to:UnclearWhat is unclear why you first write an analog value, and directly afterward (in each if) you write the same value. I'm not sure what you really want here. Either you want to write to a different pin, or you want a delay (to have the value having some effect), I'm just not sure."
63466,"If you look at Arduino.h, you'll see true, false and bool defined as:Using a simple test sketch, it appears that comparing true or false to anything besides a 1 or 0 does not ""work""."
63608,"Taking the information that people have kindly offered to me, I have re-written my code to use the AltSoftSerial library and I now have my small app working fine.  Thanks.  AltSoftSerial uses pins 8/9 in an interrupt driven manner, leaving the 'standard' pin 1/2 serial comms for a debug channel.  I have it running at 19200 baud.
I have remove String variable from the code and my final improvement will be to use malloc() to allocation data buffer in place of the current statically declared buffer.
The purpose of my test app is to connect to my home wifi network a to print out the IP address allocated.  All output goes to an LCD display, but the serial monitor could be used instead.Here's my code :and here is the ESP822_cmd.h header file that I created :"
6448,"assuming your circuit works, your code has some serious issues. I rewrote the code for you and also provided a simplified circuit that I have tested and know works.  Instead of getting the pulse from the heartbeat detector circuit, we will simulate it on the Arduino by pulsing pin 2 periodically. "
64833,"Rather than using delay, use millis() and a variable to check if the some time has expired"
64932,"First align your code:Than the statement count = count assigns a variable to itself which is not needed, and for increment you can use count++, so you get:In the loop, you do not count pulses, but only the measurements where a pin is HIGH and when the pin is LOW anywhere within the second, it is set to 0.What you instead want to do is (assuming you want to count the LOW -> HIGH transients: Make a global variable called e.g. previousState. Now, if the previousState == LOW and the current state of the GPIO is HIGH, only than increase count with one. Also, within the loop, each time update the previousState with the current state.I leave the implementation to yourself."
65012,"byte* means ""pointer to byte(s). It is usually used to point to a byte buffer, and usually will also have a length value so you know how many bytes are in the buffer. It looks like your function does have a length value.If you're certain that the data in the payload parameter is a single int, and the length is correct for an int (2 bytes on Arduino I believe) then you should be able to cast the pointer to int* type and then fetch the value from the buffer:"
65462,"I think the issue is with the menuChoice() function. Try replacing it with this:
Of course, you could use parseInt() instead of the char buffer and atoi(), but the compile size is 50 bytes more."
6549,I haven't tested this but it compiled with no errors other than my not having TrueRandom.h. But it should get you a lot closer to (what it looks to me as if) you intended.
65502,"In your Sketch current, power, Bat_Volt are local variables define in loop function. Bat_Volt in not even defined in your sketch that's why they are not printing anything in draw function.Initialize then as global variable in your sketch and in place if Bat_Volt you had use voltage here float voltage = ((5*(voltage_average)*(R1+R2))/(1023*R2)); //convert unit value of voltage_average (0-1023) to actual voltage, substract voltage average value when not voltage should be read in your sketch. Correct that to.Your code after edit:"
65794,"If you can skip using interrupts, your Tiny could still do the job and not miss any pulses, as long as loop() can be executed at >40Hz, and the pulses are not be extremely short ""spikes"" but have a reasonable duty-cycle (or if short, you can sample faster):"
65816,"Use a TCS230 photo sensor and a 6500K light source to color correct your objects.This hookup will get you startedThis sketch, courtesy of Best-Microcontroller-Projects  will get you going.  Read the tutorial and dont forget to calibrate."
65929,"Thank to Jot, your answer actually helps me.
Now I am using this code and it is working very well.By the way, the code on https://github.com/jarzebski/Arduino-HMC5883L should add in the begin of setup."
65960,"This is your code without unnecessary brackets:Using the ternary operator you can write some if statements easier:Some remarks to think about that helps you solve your sketch (and is the reason why your GPin may blink):The line part (distance <= 25 || distance <= 0) can be rewritten to (distance <= 25) since if a value is less/equal than 0, it automatically is less/equal than 25.You set based one a condition a pin to HIGH or another pin to LOW, I would expect both pins to change, or the same pin. But I don't know your requirements.The 'edge' values (e.g. 25, 50, 75) fall in multiple conditions, you probably want to exclude the end edge. It is a sort of guideline to include the start and exclude the end, e.g. if (distance >= 50) && (distance < 75). In your case you probably are best of checking the distance like this:or do it the other way around:e.g. when you want the GPin to be on when between 0 and 25:"
66106,"Using a slightly modified version of your sketch, I receive the following output in the serial monitor when I enter the number 2.Current Conversion Mode: Enter your mode of Conversion (number 0 - 3): 
  Number recieved: 2Current Conversion Mode: Enter your mode of Conversion (number 0 - 3): 
  Number recieved: Conversion mode unsuccessfully set - Please enter a number 0 - 3
  Current Conversion Mode: Enter your mode of Conversion (number 0 - 3): 
  Number recieved: Conversion mode unsuccessfully set - Please enter a number 0 - 3
  Current Conversion Mode: Enter your mode of Conversion (number 0 - 3):If you change mode to an int then retest, you'll see the second and third ""Number recieved"" are 10 and 13. That would be the New Line and Carriage Return characters. When you send data via the serial monitor, do you have ""No Line Ending"" selected or something else?Here is a test sketch:"
66196,"I figured this out.
send code is Arduino Uno sideESP sideThen connect to wifi and upload to ThingSpeak.I had to get rid of Softwareserial and connect the RX on the Arduino Uno to the TX on the ESP8266-01 and the TX on the Arduino Uno to the RX on the ESP8266-01.Everything worked great till I changed from an Arduino UNO R3 to an Arduino Pro Mini for size and energy conservation.With the wiring the same (I think) and the code the same the string (f) doesn't get sent over to the ESP.  I don't see the TX led flashing on the Pro Mini when it should be transferring string(f) and nothing gets uploaded to ThingSpeak.  Not sure why but I will post another question for that one.  Thanks for everyone's help."
66433,"For strings with a fixed format like that (I assume it's a fixed format...) I normally just do a manual strtok of the whole thing into a set of pointers. No need for a loop.  You can then just test the last one to see if the whole thing tokenised properly, since if anything before that fails then all other subsequent ones will fail and the last one will have failed.As an aside: if there is ever a chance any of the fields could be empty (""flag,,category"" for example) then you should use strsep() instead of strtok() as I detail in my tutorial on splitting strings in C."
6662,
6706,"The code you presented does not fit for working with the RF 433Mhz. I'm not sure what you think this code should do, but this is not the way to go with a 433Mhz transmitter.I would suggest using a dedicated library for transmitting information using the 433. There are many libraries out there for doing that; two popular libraries would be the ManchesterRF and the VirtualWire, both includes code samples.For example, sending data with ManchesterRF: In addition, there are many other blogs around going step-by-step how to use 433Mhz Tx/Rx with ATtiny85, google is your friend :)"
